rank1	rank2	rank3	rank4	name	#records	#title	#GPS	#uniqueGPS	gbnumber	lat_lon	country
Stramenopiles	Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas_vestita	3	3	0	0	['AF109325', 'Z28335', 'GU220392']	[]	['', 'Philippines']	[' Molecular phylogenetic analysis of the heterotrophic chrysophyte genus Paraphysomonas (Chrysophyceae), and the design of rRNA-targeted oligonucleotide probes for two species', '', ' Ultrastructure and SSU rDNA phylogeny of Paraphysomonas vestita (Stokes) de Saedeller isolated from Laguna de Bay, Philippines']
Stramenopiles	Chrysophyceae	Chromulinales	Phaeoplacaceae	Phaeoplaca_thallosa	1	1	0	0	['AF123296']	[]	['']	[' Phylogenetic analysis of the SSU rRNA from members of the Chrysophyceae']
Stramenopiles	Chrysophyceae	Chrysosphaerales	Chrysosphaeraceae	Chrysosphaera_parvula	1	1	0	0	['AF123299']	[]	['']	[' Phylogenetic analysis of the SSU rRNA from members of the Chrysophyceae']
Stramenopiles	Chrysophyceae	Hibberdiales	Hibberdiaceae	Chromophyton_cf_rosanoffii	2	1	0	0	['EF165107', 'EF165106']	[]	['']	[' Molecular Systematics of the Chrysophyceae and Synurophyceae']
Stramenopiles	Chrysophyceae	Hibberdiales	Hibberdiaceae	Chromophyton_rosanoffii	1	1	0	0	['AF123282']	[]	['']	[' Phylogenetic analysis of the SSU rRNA from members of the Chrysophyceae']
Stramenopiles	Chrysophyceae	Hibberdiales	Hibberdiaceae	Chromophyton_vischeri	1	1	0	0	['AB474963']	[]	['Japan']	[' Chromophyton vischeri (Chrysophyceae) occurring from mud samples of Lake Izunuma']
Stramenopiles	Chrysophyceae	Hibberdiales	Hibberdiaceae	Hibberdia_magna	1	1	0	0	['HQ710558']	[]	['']	[' Supermatrix data highlight the phylogenetic relationships of photosynthetic stramenopiles']
Stramenopiles	Chrysophyceae	Hibberdiales	Stylococcaceae	Chrysopodocystis_socialis	1	1	0	0	['KF443036']	[]	['']	[' Guanchochroma wildpretii gen. et spec. nov. (Ochrophyta) Provides New Insights into the Diversification and Evolution of the Algal Class Synchromophyceae']
Stramenopiles	Chrysophyceae	Hibberdiales	Stylococcaceae	Lagynion_cf_ampullaceum	1	1	0	0	['EF165146']	[]	['']	[' Molecular Systematics of the Chrysophyceae and Synurophyceae']
Stramenopiles	Chrysophyceae	Hibberdiales	Stylococcaceae	Lagynion_scherffelii	1	1	0	0	['AF123288']	[]	['']	[' Phylogenetic analysis of the SSU rRNA from members of the Chrysophyceae']
Stramenopiles	Chrysophyceae	Hydrurales	Hydruraceae	Chrysonebula_flava	1	1	0	0	['EF165104']	[]	['']	[' Molecular Systematics of the Chrysophyceae and Synurophyceae']
Stramenopiles	Chrysophyceae	Hydrurales	Hydruraceae	Hydrurus_foetidus	6	3	0	0	['FM955256', 'KP867031', 'KP867022', 'KP867021', 'KP867020', 'KF361496']	[]	['Norway', 'Spain', 'Russia']	[' Hydrurus foetidus (Chromista, Chrysophyceae)', ' Microbial community in glaciers from the Antarctic Archipelago South Shetland', ' Collection of microalgae cultures from mountain and tundra regions of the European north']
Stramenopiles	Chrysophyceae	unclassified Chrysophyceae	Phaeobotrys	Phaeobotrys_solitaria	1	1	0	0	['AM490833']	[]	['']	[' Phylogeny and taxonomy of Xanthophyceae (Stramenopiles, Chromalveolata)']
Stramenopiles	Developea			cf._Developayella	1	1	0	0	['JX272636']	[]	['Spain']	[' Taming the smallest predators of the oceans']
Stramenopiles	Dictyochophyceae	Dictyochales	Dictyocha	Dictyocha_fibula	2	2	0	0	['AB096710', 'JX195106']	[]	['']	[' Pedinella squamata sp. nov. and a taxonomic re-evaluation of the Pedinellales (Dictyochophyceae, stramenopiles) based on morphological, behavioral and molecular data', ' Implication of using universal primers to study the rDNA diversity of phytplankton']
Stramenopiles	Dictyochophyceae	Dictyochales	Dictyocha	Dictyocha_octonaria	1	1	0	0	['HQ646562']	[]	['']	[' Chattonella globosa is a dictyochophyte']
Stramenopiles	Dictyochophyceae	Dictyochales	Dictyocha	Dictyocha_speculum	1	1	0	0	['U14385']	[]	['']	[' Cladistic analyses of combined traditional and molecular data sets reveal an algal lineage']
Stramenopiles	Dictyochophyceae	Dictyochales	Vicicitus	Vicicitus_globosus	1	1	0	0	['HQ646558']	[]	['']	[' Chattonella globosa is a member of Dictyochophyceae']
Stramenopiles	Dictyochophyceae	Florenciellales		Pseudochattonella_verruculosa	7	6	0	0	['AY788947', 'AY788948', 'AM075625', 'AB217629', 'KT861064', 'AM850221', 'AB217630']	[]	['New Zealand', '', 'Japan', 'Germany']	[' RAPHIDOPHYCEAE [CHADEFAUD EX SILVA] SYSTEMATICS AND RAPID IDENTIFICATION', ' Verrucophora farcimen Gen. ET sp. nov. (Dictyochophyceae, Heterokonta)--a Bloom-Forming ichthyotoxic flagellate from the Skagerrak, Norway', ' Proposal of Pseudochattonella verruculosa gen. nov., comb. nov. (Dictyochophyceae) for a formar raphidophycean alga Chattonella verruculosa, based on 18S rDNA phylogeny and ultrastructural characteristics', ' Direct Submission', ' Genetic variation in Verrucophora spp. a bloom-forming ichthyotoxic dictyochophyte, using rDNA, mitochondrial COXI, chloroplast psbA, rbcL and rubisco spacer sequences', ' Phylogenetic analysis of 5.8S, 18S and 28S ribosomal DNA (rDNA) sequence in Chattonella spp. (Raphidophyceae)']
Stramenopiles	Dictyochophyceae	Florenciellales	Florenciella	Florenciella_parvula	8	3	0	0	['KT861058', 'KT861059', 'KT861060', 'KT861061', 'KT861162', 'AY254857', 'KF422609', 'KF422626']	[]	['']	[' Direct Submission', ' Florenciella parvula gen. and sp. nov. (Dictyochophyceae, Heterokontophyta) a small flagellate isolated from the English Channel', ' Protistan 18S rRNA sequences from culture collections']
Stramenopiles	Dictyochophyceae	Pedinellales	Apedinella	Apedinella_radians	2	2	0	0	['U14384', 'HQ710559']	[]	['']	[' Cladistic analyses of combined traditional and molecular data sets reveal an algal lineage', ' Supermatrix data highlight the phylogenetic relationships of photosynthetic stramenopiles']
Stramenopiles	Dictyochophyceae	Pedinellales	Apedinella	Apedinella_spinifera	1	1	0	0	['KT861032']	[]	['']	[' Direct Submission']
Stramenopiles	Dictyochophyceae	Pedinellales	Ciliophrys	Ciliophrys_infusionum	2	2	0	0	['AB081641', 'AB846665']	[]	['']	[' Vestigial chloroplasts in heterotrophic stramenopiles Pteridomonas danica and Ciliophrys infusionum (Dictyochophyceae)', ' Direct evidence of a lateral transfer of eukaryotic ribosomal RNA genes']
Stramenopiles	Dictyochophyceae	Pedinellales	Helicopedinella	Helicopedinella_tricostata	1	1	0	0	['AB097408']	[]	['']	[' Pedinella squamata sp. nov. and a taxonomic re-evaluation of the Pedinellales (Dictyochophyceae, stramenopiles) based on morphological, behavioral and molecular data']
Stramenopiles	Dictyochophyceae	Pedinellales	Mesopedinella	Mesopedinella_arctica	1	1	0	0	['KT861163']	[]	['']	[' Direct Submission']
Stramenopiles	Dictyochophyceae	Pedinellales	Pseudopedinella	Pseudopedinella_elastica	2	2	0	0	['U14387', 'HQ710560']	[]	['']	[' Cladistic analyses of combined traditional and molecular data sets reveal an algal lineage', ' Supermatrix data highlight the phylogenetic relationships of photosynthetic stramenopiles']
Stramenopiles	Dictyochophyceae	Pedinellales	Pteridomonas	Pteridomonas_danica	1	1	0	0	['AB081640']	[]	['']	[' Vestigial chloroplasts in heterotrophic stramenopiles Pteridomonas danica and Ciliophrys infusionum (Dictyochophyceae)']
Stramenopiles	Dictyochophyceae	Rhizochromulinales	Rhizochromulina	Rhizochromulina_cf_marina	2	2	0	0	['U14388', 'KF422605']	[]	['']	[' Cladistic analyses of combined traditional and molecular data sets reveal an algal lineage', ' Protistan 18S rRNA sequences from culture collections']
Stramenopiles	Dictyochophyceae	Rhizochromulinales	Rhizochromulina	Rhizochromulina_marina	1	1	0	0	['HQ710563']	[]	['']	[' Supermatrix data highlight the phylogenetic relationships of photosynthetic stramenopiles']
Stramenopiles	Eustigmatophyceae			Vacuoliviride_crystalliferum	1	1	0	0	['LC004696']	[]	['']	[' Taxonomic study of a new eustigmatophycean alga, Vacuoliviride crystalliferum gen. et sp. nov']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Chlorobotrys	Chlorobotrys_regularis	1	1	0	0	['KF848934']	[]	['']	[' The diversity and phylogeny of the commercially important algal class Eustigmatophyceae, including the new clade Goniochloridales']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Eustigmataceae	Eustigmatos_cf_polyphem	2	2	0	0	['KF848921', 'JX865375']	[]	['']	[' The diversity and phylogeny of the commercially important algal class Eustigmatophyceae, including the new clade Goniochloridales', ' One new species in Eustigmatophyceae']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Eustigmataceae	Eustigmatos_magnus	2	2	0	0	['U41051', 'KF361495']	[]	['', 'Russia']	[' Phylogeny of the Eustigmatophyceae Based upon 18S rDNA, with Emphasis on Nannochloropsis', ' Collection of microalgae cultures from mountain and tundra regions of the European north']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Eustigmataceae	Eustigmatos_polyphem	2	2	0	0	['KF848922', 'JX188077']	[]	['']	[' The diversity and phylogeny of the commercially important algal class Eustigmatophyceae, including the new clade Goniochloridales', ' Genetic and morphological differences between two ecotypes of Eustigmatos calaminaris sp. nov. (Eustigmatophyceae) inhabiting Zn- and Pb-loaded calamine mine spoils']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Eustigmataceae	Eustigmatos_vischeri	3	3	0	0	['KT191017', 'JX274590', 'FJ858973']	[]	['']	[' Growth and oil-production characteristics of Eustigmatos vischeri in different cultivation mode', ' Genetic and morphological differences between two ecotypes of Eustigmatos calaminaris sp. nov. (Eustigmatophyceae) inhabiting Zn- and Pb-loaded calamine mine spoils', ' Systematics of Goniochloris, with a description of the Goniochloridaceae fam. nov. (Eustigmatophyceae, Heterokontophyta)']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Eustigmataceae	Pseudostaurastrum_enorme	1	1	0	0	['EF044312']	[]	['Germany']	[' Pseudotetraedriella kamillae']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Eustigmataceae	Pseudostaurastrum_limneticum	1	1	0	0	['EF044313']	[]	['Germany']	[' Pseudotetraedriella kamillae']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Eustigmataceae	Vischeria_helvetica	5	5	0	0	['AB731568', 'KF848920', 'AF045051', 'HQ710569', 'JX188080']	[]	['Japan', '']	[' Composition of carotenoids and identification of aerial microalgae isolated from the surface of rocks in mountainous districts of Japan', ' The diversity and phylogeny of the commercially important algal class Eustigmatophyceae, including the new clade Goniochloridales', ' Phylogeny of the Eustigmatophyceae Based upon 18S rDNA, with Emphasis on Nannochloropsis', ' Supermatrix data highlight the phylogenetic relationships of photosynthetic stramenopiles', ' Genetic and morphological differences between two ecotypes of Eustigmatos calaminaris sp. nov. (Eustigmatophyceae) inhabiting Zn- and Pb-loaded calamine mine spoils']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Eustigmataceae	Vischeria_punctata	2	1	0	0	['FJ858972', 'FJ858971']	[]	['']	[' Systematics of Goniochloris, with a description of the Goniochloridaceae fam. nov. (Eustigmatophyceae, Heterokontophyta)']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Eustigmataceae	Vischeria_stellata	2	2	0	0	['KF848919', 'HQ710570']	[]	['']	[' The diversity and phylogeny of the commercially important algal class Eustigmatophyceae, including the new clade Goniochloridales', ' Supermatrix data highlight the phylogenetic relationships of photosynthetic stramenopiles']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Loboceae	Pseudotetraedriella_kamillae	2	2	0	0	['EF044311', 'KM020084']	[]	['Germany', '']	[' Pseudotetraedriella kamillae', ' Documentation of molecular phylogenetic features of terrestrial algae']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis_australis	2	1	0	0	['KT031998', 'KT031997']	[]	['']	[' The phylogeny of the genus Nannochloropsis (Monodopsidaceae, Eustigmatophyceae), with descriptions of N. australis sp. nov. and Microchloropsis gen. nov.']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis_CCMP505	1	1	0	0	['U41050']	[]	['']	[' Phylogeny of the Eustigmatophyceae Based upon 18S rDNA, with Emphasis on Nannochloropsis']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis_CCMP531	1	1	0	0	['U41094']	[]	['']	[' Phylogeny of the Eustigmatophyceae Based upon 18S rDNA, with Emphasis on Nannochloropsis']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis_granulata	10	6	0	0	['JF489994', 'JF489984', 'U38903', 'AB052272', 'AF045043', 'AF045042', 'AF045041', 'U41092', 'KC128500', 'AB183582']	[]	['', 'China']	[' Molecular characterization of microalgae used in aquaculture with biotechnology potential', ' Ultrastructure, pigment composition and 18S rRNA gene sequence for Nannochloropsis granulata sp. nov. (Monodopsidaceae, Eustigmatophyceae), a marine ultraplankton isolated from the Skagerrak, North East Atlantic Ocean', ' Taxonomic characterization of a marine Nannochloropsis species, N. oceanica sp. nov. (Eustigmatophyceae)', ' Phylogeny of the Eustigmatophyceae Based upon 18S rDNA, with Emphasis on Nannochloropsis', ' First record of a large-scale bloom-causing species Nannochloropsis granulata (Monodopsidaceae, Eustigmatophyceae) in China Sea waters', ' MBIC microalgal collection']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis_limnetica	3	3	0	0	['JF489988', 'AF251496', 'DQ977726']	[]	['', 'USA']	[' Molecular characterization of microalgae used in aquaculture with biotechnology potential', ' Nannochloropsis limnetica (Eustigmatophyceae), a new species of picoplankton from freshwater', ' Observations on the diversity and ecology of freshwater Nannochloropsis (Eustigmatophyceae), with descriptions of new taxa']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis_maritima	2	2	0	0	['JF489981', 'AY680703']	[]	['']	[' Molecular characterization of microalgae used in aquaculture with biotechnology potential', ' Nannochloropsis maritima sp. nov. (Eustigmatophyceae) isolated from the East Sea of China']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis_oculata	14	12	0	0	['KU900229', 'U38902', 'AY422075', 'AF045045', 'AF045044', 'HQ710566', 'DQ887494', 'KP258172', 'KC594687', 'GQ122335', 'GU220364', 'KU342038', 'KJ756833', 'KJ756827']	[]	['', 'Iran', 'Malaysia', 'USA', 'Viet Nam']	[' Design and Evaluation of Illumina MiSeq Compatible Primers for the 18S rRNA Gene for Improved Characterization of Mixed Microalgal Communities', ' Ultrastructure, pigment composition and 18S rRNA gene sequence for Nannochloropsis granulata sp. nov. (Monodopsidaceae, Eustigmatophyceae), a marine ultraplankton isolated from the Skagerrak, North East Atlantic Ocean', " Phylogenetic analysis of the 'Nannochloris-like' algae and diagnoses of Picochlorum oklahomensis gen. et sp. nov. (Trebouxiophyceae, Chlorophyta)", ' Phylogeny of the Eustigmatophyceae Based upon 18S rDNA, with Emphasis on Nannochloropsis', ' Supermatrix data highlight the phylogenetic relationships of photosynthetic stramenopiles', ' Direct Submission', ' Isolation and Identification of microalgae from Persian gulf', ' Characterization of Local Microalgae from Sabah for Biofuel Production', " Relationship of the 'Chlorella-like' microalgae strains using the phylogeny of the 18s rRNA gene sequences", ' Isolation and identification of Nannochloropsis strain CNT from Hai Phong coastal zone of Vietnam based on morphological, physiological, biochemical characteristics and nucleotide sequence of 18S rRNA gene', ' Cultivation and biomass harvesting Nannochloropsis oculata to make functional food in Vietnam', " Unlocking nature's treasure-chest"]
Stramenopiles	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis_salina	22	11	0	0	['JF489995', 'JF489992', 'JF489987', 'JF489983', 'JF489979', 'AB052278', 'AF045050', 'AF045049', 'AF045048', 'AF045047', 'AF045046', 'U41093', 'DQ887513', 'KU352755', 'JX975483', 'FJ896223', 'KM068041', 'KJ756830', 'KJ756829', 'KJ756828', 'JX286648', 'AB183586']	[]	['', 'India', 'USA']	[' Molecular characterization of microalgae used in aquaculture with biotechnology potential', ' Taxonomic characterization of a marine Nannochloropsis species, N. oceanica sp. nov. (Eustigmatophyceae)', ' Phylogeny of the Eustigmatophyceae Based upon 18S rDNA, with Emphasis on Nannochloropsis', ' Direct Submission', ' Fatty acid profiling and molecular characterization of biodiesel producing microalgae from South India', ' Microalgal culture collection - CAS-UNOM', " Relationship of 'Chlorella-like' microalgae strains using the phylogeny of 18S rRNA gene sequences", ' Molecular diagnostics for identification of algal species and strains of potential importance to biodiesel production', " Unlocking nature's treasure-chest", ' Molecular identification of Nannochloropsis salina using 18S rRNA gene', ' MBIC microalgal collection']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Pseudocharaciopsidaceae	Pseudocharaciopsis_minuta	1	1	0	0	['U41052']	[]	['']	[' Phylogeny of the Eustigmatophyceae Based upon 18S rDNA, with Emphasis on Nannochloropsis']
Stramenopiles	Eustigmatophyceae	Eustigmatales	Pseudocharaciopsidaceae	Pseudocharaciopsis_ovalis	2	1	0	0	['KF848932', 'KF848931']	[]	['']	[' The diversity and phylogeny of the commercially important algal class Eustigmatophyceae, including the new clade Goniochloridales']
Stramenopiles	Eustigmatophyceae	Pseudellipsoidion		Pseudellipsoidion_edaphicum	1	1	0	0	['KF848933']	[]	['']	[' The diversity and phylogeny of the commercially important algal class Eustigmatophyceae, including the new clade Goniochloridales']
Stramenopiles	Eustigmatophyceae	Trachydiscus		Trachydiscus_minutus	1	1	0	0	['HQ007250']	[]	['']	[' Phylogenetic position, ultrastructure, pigment composition and zoosporogenesis of Trachydiscus minutus (Eustigmatophyceae, Heterokontophyta)']
Stramenopiles	Hyphochytriomycetes	Hyphochytriaceae	Hyphochytrium	Hyphochytrium_catenoides	2	2	0	0	['AF163294', 'X80344']	[]	['']	[' Phylogenetic analysis of the small subunit ribosomal RNA gene of the hyphochytrid Rhizidiomyces apophysatus', ' The phylogeny of the Hyphochytriomycota as deduced from ribosomal RNA sequences of Hyphochytrium catenoides']
Stramenopiles	Hyphochytriomycetes	Rhizidiomycetaceae	Rhizidiomyces	Rhizidiomyces_apophysatus	2	2	0	0	['AF163295', 'JF791062']	[]	['']	[' Phylogenetic analysis of the small subunit ribosomal RNA gene of the hyphochytrid Rhizidiomyces apophysatus', ' Phylogenetic composition and distribution of picoeukaryotes in the hypoxic northwestern coast of the Gulf of Mexico']
